cid,type_id,adv_id,premise,context
1005,action_part_c_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0,未成年而熟知性事的{TargetName}整具年轻身躯猛然绷成满弓，{clitoris}极度剧烈地长时间连续搏动痉挛，充血胀硬到极限并完全从包皮下暴露挺出，持续不停地颤动着。\n她稚嫩的下腹深处一波接一波地剧烈抽搐，年轻的耻骨疯狂向上顶送，单薄的腰部反复深深弓起而后又彻底瘫软塌下。\n纤细的四肢失控地颤抖乱蹬，脚趾死死蜷缩又猛然绷直，青涩紧窄的阴部彻底失控地喷涌出大量爱液，飞溅四散、量大到淋漓不止。\n她全身肌肉强烈而持续地抽搐绷紧，皮肤通红、大汗淋漓，眼神涣散、唇舌失控，口水顺着嘴角不住溢流而下。
1006,action_part_c_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0,被压抑太久的{TargetName}这具未成年的身体骤然剧烈震颤，{clitoris}以远超以往的幅度长时间高频跳动，胀大挺立、彻底暴露挺出，持续不受控制地搏动颤抖着。\n年轻的小腹连续深陷般抽搐，纤瘦的腰肢弓成极端弧度后又猛地彻底软塌，稚嫩的双腿痉挛着乱蹬，膝盖不住地颤抖打战。\n青涩的阴部再也合不拢，失控地大量潮吹喷洒，一股股飞溅得四处淋漓，把股间浸成一片。\n她十指痉挛地攥紧又张开，全身肌肉一阵阵强烈绷紧抽搐，面颊通红、大汗涔涔，涣散的双眼失神上翻，口水从失控的唇舌间溢出。
1007,action_part_c_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0,未成年的{TargetName}年轻身躯猛地弹起又重重砸落，{clitoris}长时间极度剧烈地连续搏动痉挛，充血挺翘到几乎迸裂，完全暴露挺出并持续颤抖不止。\n稚嫩的下腹一下下深深抽搐凹陷，单薄的腰部反复深弓后又彻底瘫软，青涩的耻骨疯狂上顶，纤细的四肢失控痉挛、脚尖乱蹬乱勾。\n年轻紧窄的阴部彻底失禁般喷涌出汹涌的爱液，一波波向外飞溅，量多到把双腿内侧全数浸透。\n她全身肌肉持续强烈地绷紧抽搐，皮肤泛起潮红、汗水涔涔淌落，眼神彻底涣散上翻，唇舌失控地微张，口水丝丝缕缕地淌下。
1008,action_part_c_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0,这具年幼却早懂性事的{TargetName}身体剧烈地弓起又摊平，{clitoris}不受控制地长时间高频搏动痉挛，胀硬发烫、彻底从包皮下挺出暴露，颤抖个不停。\n她稚嫩的小腹深处持续剧烈抽搐，年轻的腰肢深深弓起而后彻底软塌瘫倒，单薄的双腿痉挛乱蹬，脚趾用力蜷曲又骤然绷直。\n青涩的阴部彻底失控地大量喷涌爱液乃至潮吹，四处飞溅、淋漓不止，量为前所未有之盛。\n全身肌肉一阵阵强烈而持续地绷紧抽搐，纤细的手指死死抓紧又松开，皮肤通红、大汗淋漓，涣散的眼神失神，口水自失控的唇边溢流。
1009,action_part_c_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0,未成年却满怀探索欲的{TargetName}整个年轻身子猛地绷直战栗，{clitoris}极度剧烈地长时间连续跳动搏动，充血胀大到极限、完全暴露挺立，持续不停地痉挛颤抖。\n稚嫩的下腹深处一波波抽搐塌陷，纤瘦的腰部反复深深弓起后又彻底瘫软，青涩的耻骨疯狂上顶，年轻的四肢失控地乱颤乱蹬。\n她单薄紧窄的阴部再也守不住，失控地喷洒出这一世最盛的爱液，一股股向外飞溅四散。\n全身肌肉强烈而持续地抽搐绷紧，皮肤泛红、汗珠密布，眼神彻底涣散上翻，唇舌失控地张合，口水顺着下颌不断滴落。

1010,action_part_c_orgasm_super_B,0,CVP_A2_T|7_E_0&CVP_A2_T|222_E_1,{TargetName}成熟饱满的身躯猛然绷成一张满弓，随即剧烈地弹动起来，{clitoris}极度剧烈而长时间地连续搏动痉挛，充血胀硬到极限，完全从包皮下暴露挺出，一下一下疯狂地跳弹颤抖。\n下腹深处持续不断地剧烈抽搐，耻骨疯狂地向上顶送，成熟的腰肢反复深深弓起后又彻底瘫软塌下，如此往复了好几轮。\n她成熟修长的双腿失控地痉挛乱蹬，脚趾死死向内蜷扣，全身的肌肉一齐强烈而持续地抽搐绷紧，皮肤涨得通红，细密的汗珠沁满了成熟的胴体。\n她的头向后仰起，眼神彻底涣散，唇舌失控地微微张开，口水顺着嘴角溢流而下，喉咙里溢出破碎的气音。\n伴随着这一连串剧烈的痉挛，大股爱液从阴部彻底失控地喷涌飞溅，四处溅落，量多得远超寻常，将成熟的腿根内侧尽数浇湿。
1011,action_part_c_orgasm_super_B,0,CVP_A2_T|7_E_0&CVP_A2_T|222_E_1,成熟丰盈的{TargetName}整具身子骤然剧烈弹跳起来，{clitoris}疯狂地连续搏动跳动，肿胀充血到几乎要炸裂，赤裸裸地从包皮里彻底挺露出来，长时间不受控制地剧烈颤动搏跳。\n她的小腹深处一波接一波地深深抽搐痉挛，耻骨不住地向上狠狠挺顶，成熟的腰部深深弓成弧形后又猝然整个软塌下去，反反复复。\n两条丰腴修长的腿绷直又痉挛，脚踝紧绷，脚趾用力地向内抠蜷，成熟饱满的臀肌随痉挛节奏剧烈抖动，全身肌肉一同持续紧绷抽搐。\n她成熟的面庞涨红，大汗淋漓，双眼失焦涣散，嘴唇失控地张合，口水溢出嘴角。\n随着这剧烈到极致的连续痉挛，阴部彻底失禁般喷涌出滔滔爱液，如潮吹般四下飞溅，将成熟丰腴的双股内侧与身下浇得一片湿透。
1012,action_part_c_orgasm_super_B,0,CVP_A2_T|7_E_0&CVP_A2_T|222_E_1,{TargetName}成熟的胴体骤然剧烈绷紧，接着大幅度地连续弹动，{clitoris}长时间而极度剧烈地搏动抽搐，充血挺硬胀大到极限，完全暴露挺立在外，一刻不停地狂乱跳颤。\n下腹深处剧烈而持续地绞缩抽动，耻骨疯狂上顶，成熟修长的腰肢反复深弓又彻底瘫软，动作幅度大得近乎失控。\n她丰满的双腿失控地颤抖乱蹬，膝盖不住地开合，脚趾狠狠蜷曲，成熟的十指死死攥紧，指节泛白，全身肌肉强烈而持续地抽搐。\n她的脖颈向后绷起，眼神散乱失神，唇舌失控，透明的涎液顺着下颌滑落，胸膛剧烈起伏。\n伴随着这极致的痉挛，大量爱液从阴部汹涌喷洒而出，飞溅四射，量为前所未有之多，将成熟的腿间与肌肤浇淋得湿漉漉一片。
1013,action_part_c_orgasm_super_B,0,CVP_A2_T|7_E_0&CVP_A2_T|222_E_1,成熟饱满的{TargetName}周身猛地一僵，旋即剧烈而持久地痉挛弹动起来，{clitoris}不受控制地连续搏动跳弹，胀硬充血到发亮，彻底从包皮下挺露暴露，长久地颤栗抽搐个不停。\n她的小腹深处持续深深地抽搐绞紧，耻骨一次次疯狂向上顶耸，成熟的腰身极度深弓成拱后又整个塌软下去，如此反复数轮。\n两条成熟修长的美腿失控地痉挛蹬动，脚尖绷直又蜷扣，圆润的臀部剧烈颤抖，全身肌肉一齐强烈绷紧又抽搐，皮肤泛起潮红，汗水淋漓。\n她仰着头，双目彻底失神涣散，嘴唇张开合不拢，口水溢流不止。\n随着这连绵不绝的极致痉挛，阴部失控地喷涌出滔天爱液，如决堤潮吹般四处飞洒，把成熟丰腴的大腿内侧与身下浸得透湿。
1014,action_part_c_orgasm_super_B,0,CVP_A2_T|7_E_0&CVP_A2_T|222_E_1,{TargetName}那成熟丰腴的身躯霎时剧烈地弓弹起来，{clitoris}极度剧烈地长时间搏动痉挛，充血肿胀到极限并持续颤抖，完全暴露挺出，疯狂而不受控制地一下下跳弹。\n下腹深处持续剧烈地抽搐绞动，耻骨不断向上疯狂顶送，成熟的腰肢反复深弓后又彻底瘫软塌陷，起伏得极其剧烈。\n她修长成熟的双腿失控颤抖乱蹬，脚趾紧紧向内蜷缩，双手死死抓攥，全身肌肉持续而强烈地绷紧抽搐，通红的肌肤上遍布汗珠。\n她的头猛地后仰，眼神涣散失焦，唇舌失控地微张，晶亮的口水沿嘴角淌落。\n伴着这剧烈至极的连续痉挛，大股大股的爱液从阴部彻底失控地喷涌而出，四下潮吹飞溅，量多至极，将成熟的腿根与身下浇得湿淋淋一片。

1015,action_part_c_orgasm_super_B,0,CVP_A2_T|102_E_1&high_1,幼小的{TargetName}稚嫩的身体骤然绷成一张满弓，{clitoris}极度剧烈、长时间地不受控制地连续搏动痉挛，胀硬到极限从包皮下完全暴露挺出、持续颤抖。\n稚嫩的下腹深处一波接一波地剧烈抽搐，纤细的腰肢深深弓起后又彻底瘫软，圆润的小屁股疯狂上顶。\n幼小的四肢失控地痉挛颤抖、无助地乱蹬，细嫩的手指死死蜷缩攥紧，小脚趾用力扣绷。\n通红的小脸大汗淋漓，圆眼彻底涣散、小嘴张开、口水顺着下巴滴落。\n娇嫩的阴部失控地大量喷涌爱液乃至潮吹飞溅，稚嫩的身躯长时间强烈抽搐绷紧后才缓缓软塌。
1016,action_part_c_orgasm_super_B,0,CVP_A2_T|102_E_1&high_1,被彻底释放的{TargetName}那副娇小的身子剧烈弹动，{clitoris}长时间不受控制地狠狠搏动跳弹，充血胀硬到极限完全挺出、颤抖不止。\n幼嫩的小腹连续深度抽搐，耻骨一下下疯狂上顶，纤细的腰肢反复深弓后又彻底瘫软下去。\n稚嫩的双腿失控地痉挛乱蹬，脚背绷直、脚趾扣紧，细小的手指攥得指节泛白。\n稚气的小脸涨得通红、渗满细汗，眼神彻底失焦，唇舌失控、口水溢出下滑。\n娇小的阴部彻底失控地喷涌大量爱液、四下飞溅，幼小的躯体在长久而剧烈的抽搐后才慢慢平息。
1017,action_part_c_orgasm_super_B,0,CVP_A2_T|102_E_1&high_1,{TargetName}那具幼嫩娇小的身体瞬间僵直又剧烈颤栗，{clitoris}极度剧烈地长时间连续痉挛搏动，胀硬发烫地从包皮下彻底暴露挺立。\n稚嫩的下腹深处不停深度抽搐，圆润的小臀疯狂上顶，细嫩的腰肢深深弓起后又整个彻底软塌。\n幼小的四肢强烈而持续地抽搐绷紧、失控乱蹬，小手死死抓紧、指节泛白，脚趾狠狠蜷扣。\n通红的小脸满是汗珠，圆眼涣散无神、小嘴大张、津液顺着嘴角淌落。\n娇嫩的阴部失禁般地大量喷涌爱液乃至潮吹飞溅，稚嫩身躯长时间绷紧抽搐后才逐渐松软下来。
1018,action_part_c_orgasm_super_B,0,CVP_A2_T|102_E_1&high_1,幼小的{TargetName}稚嫩的身体剧烈地弓起又瘫软，{clitoris}胀硬到极限地完全挺出，长时间不受控制地疯狂搏动颤抖。\n幼嫩的小腹深处一阵阵深深抽搐，耻骨反复用力上顶，纤弱的腰肢深弓后又彻底软塌下去。\n稚气的四肢失控地痉挛颤抖、无力乱蹬，细小的手指蜷缩攥紧，小脚趾紧紧扣绷。\n通红的小脸大汗涔涔，圆溜溜的眼睛彻底涣散、小嘴微张、口水溢出滑落。\n娇小的阴部彻底失控地喷涌汹涌爱液、潮吹四溅，幼小的躯体在长久强烈的抽搐绷紧后才慢慢平复。
1019,action_part_c_orgasm_super_B,0,CVP_A2_T|102_E_1&high_1,积压的快感一齐决堤，{TargetName}那具稚嫩的娇躯剧烈痉挛抽搐得近乎失控，{clitoris}完全从包皮下暴露挺出、胀硬发烫地长时间狠狠跳动搏动。\n幼小的下腹深处连续剧烈抽搐，小屁股一下下疯狂上顶，细嫩的腰肢深深弓起后又整个彻底瘫软。\n幼弱的双腿失控地颤抖乱蹬，脚趾扣紧、脚背绷直，稚嫩的小手死死攥拢、指节发白。\n通红的小脸渗满密汗，圆眼彻底失神、唇舌失控、口水顺着下巴滴淌。\n娇嫩的阴部失控地大量喷涌爱液乃至潮吹飞溅，稚气的身躯经过长时间的强烈抽搐后才缓缓松弛下来。

1020,action_part_c_orgasm_super_B,0,CVP_A2_T|103_E_1,娇小稚嫩的{TargetName}整具身子骤然剧烈绷紧又连连痉挛，{clitoris}长时间不受控制地剧烈搏动，充血胀硬到极限，从包皮下彻底暴露挺出，持续不停地颤抖。\n稚嫩的下腹深处一波接一波深深抽搐，稚气的耻骨疯狂向上顶动，纤细的腰肢反复深弓后又猛地彻底瘫软。\n幼小的四肢失控地颤抖乱蹬，纤细的脚趾死死蜷缩扣紧，稚嫩的小手攥成拳，指节泛白。\n圆溜溜的眼睛彻底涣散失焦，小脸憋得通红，小嘴失控张开溢出津液，稚嫩的阴部彻底失控地大量喷涌爱液，一股股向四处飞溅，浸得下身一片淋漓。
1021,action_part_c_orgasm_super_B,0,CVP_A2_T|103_E_1,稚气未脱的{TargetName}小小的躯体猛然一次次痉挛绷紧，{clitoris}疯狂而持续地连续搏动颤抖，充血挺立到发硬，完全从包皮里挺露出来，久久不能平息。\n幼嫩的小腹深处不停剧烈抽搐，稚嫩的耻骨一下下向上猛顶，细弱的腰身深深弓成弧线后又彻底软塌。\n娇小的双腿失控地痉挛乱颤，脚背绷直脚趾扣紧，稚嫩的手指抓挠着攥紧，指节因用力而泛白。\n稚嫩通红的小脸大汗淋漓，双眼失神涣散，小嘴微张溢出口水，稚嫩的阴部再也绷不住地大量喷涌潮吹，晶亮的水花四处飞洒，浸透了娇嫩的腿根。
1022,action_part_c_orgasm_super_B,0,CVP_A2_T|103_E_1,娇小的{TargetName}整个身子骤然弓起又剧烈战栗，{clitoris}极度剧烈地长时间搏动痉挛，胀硬充血到极限并不停颤抖，从包皮下完全暴露挺立。\n稚嫩的下腹深处连续不断地抽搐收缩，稚气的耻骨疯狂上顶，纤细的腰反复深深弓起随后又整个彻底瘫软下去。\n幼嫩的四肢失控地颤抖乱蹬，纤细的脚趾蜷缩扣紧，稚嫩的小手死死攥住，指节发白。\n圆润稚嫩的小脸涨红又渗满汗珠，眼神彻底涣散失焦，小嘴失控张开淌出津液，稚嫩的阴部彻底失控地喷涌出大量爱液，四下飞溅淋漓，将娇嫩的下身浇得湿透。
1023,action_part_c_orgasm_super_B,0,CVP_A2_T|103_E_1,稚嫩娇小的{TargetName}整具身躯一波接一波地剧烈痉挛绷紧，{clitoris}长时间不受控制地疯狂搏动，充血胀硬到几乎裂开般挺立，从包皮下彻底暴露并持续剧颤。\n幼嫩的小腹深处不停深深抽搐，稚气的耻骨一次次疯狂上顶，细弱的腰肢深弓后又猛地彻底软塌下去。\n娇小的双腿失控乱蹬痉挛，纤细的脚趾死死扣紧，稚嫩的双手攥成拳颤抖不止，指节泛白。\n稚嫩的小脸通红失神，双眼涣散无焦，小嘴张开口水横流，稚嫩的阴部彻底失控地大量潮吹喷涌，水液四处飞溅，把稚嫩的腿间浸得一片湿淋。
1024,action_part_c_orgasm_super_B,0,CVP_A2_T|103_E_1,娇小的{TargetName}稚嫩的身子骤然剧烈绷直又连连痉挛，{clitoris}极度剧烈且长时间地连续搏动颤抖，充血挺硬到极限，从包皮下彻底暴露挺出，久久搏动不停。\n稚嫩的下腹深处持续剧烈抽搐，稚气的耻骨疯狂地向上顶动，纤细的腰身反复深深弓起后又彻底瘫软下来。\n幼小的四肢失控颤抖乱蹬，纤细的脚趾用力蜷缩扣紧，稚嫩的小手攥得死紧，指节泛白发抖。\n圆溜溜的双眼彻底失神涣散，稚嫩的小脸憋得通红大汗淋漓，小嘴失控张着溢出津液，稚嫩的阴部再也绷不住地喷涌出大量爱液，一股股向四处飞洒，浸得娇嫩下身湿透。

1025,action_part_c_orgasm_super_B,0,target_is_player_daughter,身为博士{Name}亲生女儿的{TargetName}整具身子骤然剧烈绷紧，{clitoris}极度剧烈地连续搏动痉挛，充血胀硬到极限并持续颤抖，完全从包皮下暴露挺出。\n下腹深处一波接一波地剧烈抽搐，耻骨疯狂地向上顶动，纤细的腰部反复深度弓起后又彻底瘫软塌落，全身肌肉强烈而持续地绷紧抽搐。\n两条大腿失控地颤抖痉挛，脚趾死死向内蜷扣，双手胡乱抓攥，指节泛白，脖颈向后仰起，眼神彻底涣散，唇舌失控地半张着，口水顺着嘴角丝丝溢出。\n皮肤通红，细汗淋漓，随着这场剧烈的痉挛，阴部彻底失控地大量喷涌爱液乃至四处飞溅潮吹，湿意淋漓地流淌下来，整具躯体在长时间的抽搐中久久无法平息。
1026,action_part_c_orgasm_super_B,0,target_is_player_daughter,{TargetName}这个最黏父亲{Name}的女儿身体猛地弹起又重重塌下，{clitoris}长时间不受控制地剧烈搏颤，胀大挺翘颤动个不停，彻底暴露挺立在外。\n小腹连续剧烈地绞紧抽动，腰肢一次次深深弓拱后又软塌下去，全身肌肉一阵阵强烈地绷紧又松弛，四肢失控地乱蹬乱颤。\n她的膝盖大幅度地开合痉挛，脚背绷直到极限，脚趾疯狂蜷曲，双手死死掐住身边一切能触到的东西，指尖深陷，手臂剧烈发抖。\n面部肌肉扭曲失控，双眼翻起失神，通红的脸颊上满是汗水与泪痕，口水不受控制地流淌，与此同时阴部毫无节制地大量喷洒涌泄爱液，飞溅得到处都是，整个躯体在极致的连续痉挛中长久颤栗不止。
1027,action_part_c_orgasm_super_B,0,target_is_player_daughter,作为{Name}女儿的{TargetName}纤腰骤然弹弓成一道深弧，{clitoris}以四档之最的烈度长久剧烈搏动跳颤，胀硬发亮地彻底挺出颤抖不休。\n下腹深处持续不断地深深抽搐痉挛，耻骨疯狂上顶，腰身反复深度弓起之后又整个彻底垮软瘫平，全身肌肉持续强烈地绷紧发颤。\n双腿失控地痉挛乱蹬，脚趾用力抠蜷，双手在空中胡乱抓握后紧紧攥成拳，指节死死泛白，脊背一次次剧烈弓拱。\n她的脖颈青筋暴起，眼神彻底散乱涣失，唇舌失控地颤动，口水成丝地淌落，皮肤烧得通红又满是汗珠，阴部彻底失控地喷涌出大量爱液四下飞溅，整具身躯在漫长而极端的抽搐里久久不能自止。
1028,action_part_c_orgasm_super_B,0,target_is_player_daughter,最依赖博士{Name}的女儿{TargetName}浑身骤然剧烈痉挛起来，{clitoris}长时间地疯狂搏动颤抖，充血挺翘到极点，完全暴露挺立并持续跳动。\n小腹一阵阵深深地绞缩抽动，腰部反复深弓后又彻底摊软下塌，全身的肌肉强烈而持久地一齐绷紧发抖，四肢无法自控地颤栗痉挛。\n两膝剧烈开合，脚踝绷紧到极限，脚趾死死向内勾扣，双手乱抓乱掐，指尖深深陷进，手臂剧烈打颤。\n她的头颅向后重重仰去，双目失神翻白，通红的面庞上汗水泪水交织滑落，口水失控地溢出嘴角，阴部随着这场极致痉挛彻底失禁般地大量喷洒潮吹，湿漉漉地飞溅淋漓，整具躯体在长久的极端抽搐中反复颤动不息。
1029,action_part_c_orgasm_super_B,0,target_is_player_daughter,身为{Name}亲生女儿的{TargetName}整个人剧烈地弹动又瘫软，{clitoris}极度剧烈且长时间地连续搏颤痉挛，胀硬到发亮彻底挺出，颤个不停。\n下腹深处持续剧烈地抽搐绞紧，耻骨一下下疯狂上顶，纤腰反复深度弓起又整个彻底塌软下去，全身肌肉持续强烈地抽紧发抖。\n她的双腿失控地痉挛乱蹬，脚趾狠狠蜷缩抠紧，双手胡乱抓攥后死死握拳，指节全部泛白，脊背绷成极端的弓形。\n脸部肌肉剧烈抽搐扭曲，眼神彻底涣散失焦，唇齿间口水丝丝流淌，皮肤通红又大汗淋漓，与此同时阴部彻底失控地喷涌出滔滔爱液四处飞溅，整具身躯在漫长的极致颤栗中久久不能平息。

1030,action_part_c_orgasm_super_B,0,CVP_A2_T|104_E_1,{TargetName}年轻的娇躯毫无征兆地弓成满月，全身的肌肉在同一瞬间强烈而持续地绷紧抽搐。\n{clitoris}极度剧烈地连续搏动痉挛着，充血胀硬到极限，从包皮下彻底暴露挺出并不停颤抖。\n青涩的下腹深处一波接一波地剧烈抽搐，稚嫩的耻骨疯狂向上顶动，纤细的双腿失控地颤抖乱蹬。\n少女的腰肢反复深深弓起后又一次次彻底瘫软，青春的皮肤涨得通红，大汗淋漓，眼神涣散唇舌失控，口水顺着嘴角不住溢出。\n阴部彻底失控地大量喷涌出爱液，甚至汹涌潮吹四处飞溅，整具年轻的身体在这近乎失控的极端痉挛中长时间无法平息。
1031,action_part_c_orgasm_super_B,0,CVP_A2_T|104_E_1,{TargetName}青春的身体骤然剧烈痉挛起来，四肢失控地颤抖乱蹬，全身肌肉一齐强烈绷紧。\n{clitoris}长时间不受控制地疯狂搏动颤栗，胀硬到极限完全从包皮里挺出暴露在外，持续地跳动个不停。\n年轻的下腹深处连续剧烈地绞缩抽搐，纤细的耻骨一下下疯狂上顶，稚嫩的脚趾死死蜷曲扣紧。\n少女的脊背极度深弓后又彻底脱力瘫塌，通红的皮肤上满是细密的汗珠，眼神彻底涣散，口水失控地从嘴角淌落。\n阴部随着这剧烈的痉挛大量喷涌出滚烫的爱液乃至潮吹飞溅，将周身打湿一片，年轻的娇躯在这极端的连续抽搐中久久颤动不止。
1032,action_part_c_orgasm_super_B,0,CVP_A2_T|104_E_1,{TargetName}那充满活力的娇小身躯猛地绷直，全身肌肉强烈而持续地抽搐痉挛。\n{clitoris}极度剧烈地连续跳动搏动，充血胀硬到极限并彻底暴露挺立，长时间不受控制地剧烈颤抖。\n青涩的小腹深处一阵阵深深地抽搐绞紧，年轻的耻骨疯狂地向上顶送，两条纤细的腿失控地痉挛乱蹬。\n少女的腰部反复深度弓起而后又彻底软塌下去，青春的脸蛋和脖颈涨得通红，大汗淋漓，眼神散乱，唇舌失控，口水不断溢出。\n阴部彻底失禁般大量喷涌爱液，水花四处飞溅，年轻的身体在这远超寻常的极端痉挛中长久地颤栗着无法自控。
1033,action_part_c_orgasm_super_B,0,CVP_A2_T|104_E_1,{TargetName}年轻的身体瞬间弓成一张满弓，随即又剧烈地抽搐颤动，四肢失控地乱蹬痉挛。\n{clitoris}疯狂地长时间搏动挺硬，胀大到几乎爆裂般完全挺出暴露，持续不断地剧烈跳动颤栗。\n稚嫩的下腹深处连绵不绝地剧烈抽搐收缩，青涩的耻骨一下下向上疯狂顶动，纤细的脚趾紧紧向内蜷曲。\n少女的脊背极度上弓后又彻底瘫软如泥，通红的肌肤上渗满汗水，眼神涣散失焦，口水顺着下巴止不住地流淌。\n阴部彻底失控地喷涌出大量爱液，甚至汹涌潮吹飞溅得到处都是，那年轻的娇躯在这极端剧烈的连续痉挛中长时间抖动不止。
1034,action_part_c_orgasm_super_B,0,CVP_A2_T|104_E_1,{TargetName}青涩的娇躯毫无预兆地剧烈绷紧，全身的肌肉一齐强烈而持续地抽搐收缩。\n{clitoris}极度剧烈地连续搏动痉挛，充血胀硬到极致完全从包皮下挺出暴露，长时间地颤抖跳动不停。\n年轻的下腹深处一波波剧烈地抽搐绞缩，稚嫩的耻骨疯狂向上顶弄，两条细腿失控地颤抖痉挛乱蹬。\n少女的腰身反复深深弓起后又彻底脱力软塌，青春的皮肤涨得通红，大汗淋漓，眼神彻底涣散，唇舌失控，口水溢出嘴角。\n阴部随着这极致的痉挛大量喷涌爱液直至潮吹四溅，年轻的身体在这近乎失控的极端反应里久久不能平静下来。

